lstm1,2,0.0,0.5405609607696533,13.580246913580247
lstm1,29,1.0,0.0680079460144043,13.580246913580247
lstm1,5,1.1,0.05399203300476074,13.580246913580247
lstm1,17,1.2,0.061992645263671875,14.814814814814813
lstm1,36,1.3,0.07004332542419434,12.345679012345679
lstm1,4,1.4,0.0690155029296875,18.51851851851852
lstm1,10,1.5,0.08601045608520508,9.876543209876543
lstm1,13,1.6,0.08299732208251953,19.753086419753085
lstm1,23,1.7,0.06600260734558105,22.22222222222222
lstm1,14,1.8,0.06599831581115723,17.28395061728395
lstm1,39,1.9,0.0669858455657959,19.753086419753085
lstm1,71,2.0,0.08699727058410645,14.814814814814813
lstm1,67,2.1,0.06768608093261719,14.814814814814813
lstm1,1,2.2,0.058007240295410156,14.814814814814813
lstm1,122,2.3,0.05997133255004883,13.580246913580247
lstm1,54,2.4,0.057997941970825195,16.049382716049383
lstm1,48,2.5,0.056002140045166016,16.049382716049383
lstm1,3,2.6,0.057000160217285156,8.641975308641975
lstm1,19,2.7,0.0599973201751709,23.456790123456788
lstm1,28,2.8,0.05599665641784668,18.51851851851852
lstm1,221,2.9,0.055994272232055664,13.580246913580247
lstm1,124,3.0,0.05800437927246094,14.814814814814813
lstm1,43,3.1,0.051982879638671875,14.814814814814813
lstm1,135,3.2,0.05499005317687988,14.814814814814813
lstm1,15,3.3,0.05800127983093262,18.51851851851852
lstm1,32,3.4,0.059006690979003906,16.049382716049383
lstm1,66,3.5,0.05999875068664551,24.691358024691358
lstm1,203,3.6,0.047979116439819336,14.814814814814813
lstm1,8,3.7,0.05199265480041504,20.98765432098765
lstm1,41,3.8,0.05299258232116699,17.28395061728395
lstm1,22,3.9,0.05901193618774414,12.345679012345679
lstm1,268,4.0,0.04999589920043945,17.28395061728395
lstm1,774,4.1,0.05099964141845703,20.98765432098765
lstm1,951,4.2,0.05500507354736328,14.814814814814813
lstm1,73,4.3,0.05797719955444336,14.814814814814813
lstm1,1461,4.4,0.05299949645996094,18.51851851851852
lstm1,707,4.5,0.05100846290588379,12.345679012345679
lstm1,101,4.6,0.05299520492553711,12.345679012345679
lstm1,94,4.7,0.06198763847351074,16.049382716049383
lstm1,178,4.8,0.0500032901763916,12.345679012345679
lstm1,1349,4.9,0.05099010467529297,9.876543209876543
lstm1,647,5.0,0.053021907806396484,18.51851851851852
lstm1,839,5.1,0.05800127983093262,17.28395061728395
lstm1,1455,5.2,0.05000591278076172,19.753086419753085
lstm1,2938,5.3,0.04798102378845215,14.814814814814813
lstm1,1124,5.4,0.052004337310791016,16.049382716049383
lstm1,4487,5.5,0.05899786949157715,13.580246913580247
lstm1,2996,5.6,0.05401349067687988,17.28395061728395
lstm1,1405,5.7,0.04998517036437988,17.28395061728395
lstm1,4967,5.8,0.049005746841430664,19.753086419753085
lstm1,33784,5.9,0.060986995697021484,17.28395061728395
lstm1,5521,6.0,0.05200004577636719,14.814814814814813
lstm1,6430,6.1,0.053994178771972656,17.28395061728395
lstm1,10341,6.2,0.05500221252441406,18.51851851851852
lstm1,72074,6.3,0.05599498748779297,13.580246913580247
lstm1,39495,6.4,0.05100870132446289,16.049382716049383
lstm1,490,6.5,0.05158853530883789,16.049382716049383
lstm1,102012,6.6,0.05899190902709961,18.51851851851852
lstm1,32682,6.7,0.05297708511352539,12.345679012345679
lstm1,66585,6.8,0.054006099700927734,17.28395061728395
lstm1,16908,6.9,0.05362081527709961,12.345679012345679
lstm1,26393,7.0,0.05500435829162598,16.049382716049383
lstm1,354824,7.1,0.05698823928833008,14.814814814814813
lstm1,298064,7.2,0.052999258041381836,14.814814814814813
lstm1,96006,7.3,0.053002119064331055,12.345679012345679
lstm1,618516,7.4,0.056999921798706055,18.51851851851852
lstm1,387532,7.5,0.052575111389160156,13.580246913580247
lstm1,313372,7.6,0.05199790000915527,13.580246913580247
lstm1,17238,7.7,0.049997806549072266,17.28395061728395
lstm1,1306907,7.8,0.05199265480041504,20.98765432098765
lstm1,2009026,7.9,0.058005332946777344,12.345679012345679
lstm1,1657218,8.0,0.050993919372558594,14.814814814814813
lstm1,2254477,8.2,0.05000638961791992,22.22222222222222
lstm1,1452262,8.3,0.05199241638183594,22.22222222222222
lstm1,2257459,8.4,0.06000328063964844,12.345679012345679
lstm1,402902,8.5,0.04900527000427246,14.814814814814813
lstm1,6,0.0,0.04998970031738281,13.580246913580247
lstm1,99,1.0,0.050994873046875,13.580246913580247
lstm1,130,1.1,0.055995941162109375,14.814814814814813
lstm1,65,1.2,0.05100846290588379,14.814814814814813
lstm1,80,1.3,0.0650017261505127,14.814814814814813
lstm1,64,1.4,0.0830068588256836,18.51851851851852
lstm1,11,1.5,0.07898855209350586,16.049382716049383
lstm1,60,1.6,0.0679931640625,12.345679012345679
lstm1,57,1.7,0.07400107383728027,20.98765432098765
lstm1,26,1.8,0.06299924850463867,17.28395061728395
lstm1,108,1.9,0.0610198974609375,12.345679012345679
lstm1,107,2.0,0.0659937858581543,12.345679012345679
lstm1,162,2.1,0.06695890426635742,13.580246913580247
lstm1,61,2.2,0.052001237869262695,18.51851851851852
lstm1,126,2.3,0.054003000259399414,16.049382716049383
lstm1,128,2.4,0.05599045753479004,20.98765432098765
lstm1,119,2.5,0.056005001068115234,14.814814814814813
lstm1,25,2.6,0.06399321556091309,18.51851851851852
lstm1,46,2.7,0.05297970771789551,11.11111111111111
lstm1,30,2.8,0.05599832534790039,16.049382716049383
lstm1,234,2.9,0.0579984188079834,20.98765432098765
lstm1,316,3.0,0.06200385093688965,18.51851851851852
lstm1,171,3.1,0.05099773406982422,14.814814814814813
lstm1,296,3.2,0.05099916458129883,16.049382716049383
lstm1,16,3.3,0.057001590728759766,18.51851851851852
lstm1,63,3.4,0.05499839782714844,17.28395061728395
lstm1,100,3.5,0.0569911003112793,16.049382716049383
lstm1,563,3.6,0.052004337310791016,20.98765432098765
lstm1,188,3.7,0.061011314392089844,17.28395061728395
lstm1,129,3.8,0.05895042419433594,18.51851851851852
lstm1,327,3.9,0.05701303482055664,11.11111111111111
lstm1,1215,4.0,0.0550081729888916,12.345679012345679
lstm1,794,4.1,0.0696859359741211,13.580246913580247
lstm1,1344,4.2,0.055999040603637695,14.814814814814813
lstm1,384,4.3,0.050991058349609375,16.049382716049383
lstm1,2112,4.4,0.05199790000915527,17.28395061728395
lstm1,721,4.5,0.05400896072387695,17.28395061728395
lstm1,345,4.6,0.05999040603637695,14.814814814814813
lstm1,304,4.7,0.05200004577636719,19.753086419753085
lstm1,2134,4.8,0.051000118255615234,13.580246913580247
lstm1,1520,4.9,0.05199098587036133,14.814814814814813
lstm1,773,5.0,0.05600309371948242,16.049382716049383
lstm1,2788,5.1,0.05199027061462402,14.814814814814813
lstm1,1665,5.2,0.05470991134643555,18.51851851851852
lstm1,4453,5.3,0.053994178771972656,17.28395061728395
lstm1,2129,5.4,0.052999019622802734,16.049382716049383
lstm1,8606,5.5,0.04899191856384277,11.11111111111111
lstm1,4622,5.6,0.05199265480041504,14.814814814814813
lstm1,1967,5.7,0.053999900817871094,17.28395061728395
lstm1,19990,5.8,0.0589909553527832,18.51851851851852
lstm1,50175,5.9,0.05199933052062988,14.814814814814813
lstm1,5724,6.0,0.05300188064575195,14.814814814814813
lstm1,21547,6.1,0.05399346351623535,22.22222222222222
lstm1,24591,6.2,0.06000494956970215,18.51851851851852
lstm1,74683,6.3,0.06099748611450195,19.753086419753085
lstm1,48042,6.4,0.06099843978881836,18.51851851851852
lstm1,49759,6.5,0.05899381637573242,12.345679012345679
lstm1,128935,6.6,0.05100536346435547,17.28395061728395
lstm1,133293,6.7,0.054999589920043945,23.456790123456788
lstm1,184008,6.8,0.05200052261352539,19.753086419753085
lstm1,26429,6.9,0.054991722106933594,18.51851851851852
lstm1,125820,7.0,0.060002803802490234,20.98765432098765
lstm1,563004,7.1,0.05200314521789551,11.11111111111111
lstm1,332119,7.2,0.051995038986206055,17.28395061728395
lstm1,360379,7.3,0.05299997329711914,22.22222222222222
lstm1,648411,7.4,0.0550079345703125,16.049382716049383
lstm1,1322647,7.5,0.05199170112609863,17.28395061728395
lstm1,478002,7.6,0.051989078521728516,11.11111111111111
lstm1,217836,7.7,0.05299663543701172,24.691358024691358
lstm1,2307841,7.9,0.05699586868286133,18.51851851851852
lstm1,2014759,8.0,0.04999041557312012,13.580246913580247
lstm1,7,0.0,0.05199885368347168,16.049382716049383
lstm1,184,1.0,0.05658221244812012,16.049382716049383
lstm1,142,1.1,0.05499434471130371,14.814814814814813
lstm1,87,1.2,0.05199933052062988,20.98765432098765
lstm1,146,1.3,0.049997806549072266,11.11111111111111
lstm1,183,1.4,0.053000450134277344,20.98765432098765
lstm1,76,1.5,0.06261849403381348,12.345679012345679
lstm1,70,1.6,0.0510096549987793,16.049382716049383
lstm1,62,1.7,0.06599640846252441,12.345679012345679
lstm1,35,1.8,0.05399608612060547,16.049382716049383
lstm1,133,1.9,0.05198478698730469,16.049382716049383
lstm1,175,2.0,0.052005767822265625,23.456790123456788
lstm1,275,2.1,0.0489962100982666,12.345679012345679
lstm1,81,2.2,0.0580143928527832,12.345679012345679
lstm1,200,2.3,0.06399083137512207,17.28395061728395
lstm1,148,2.4,0.04799818992614746,17.28395061728395
lstm1,152,2.5,0.05020260810852051,23.456790123456788
lstm1,113,2.6,0.051993608474731445,12.345679012345679
lstm1,72,2.7,0.052007436752319336,17.28395061728395
lstm1,180,2.8,0.05298328399658203,17.28395061728395
lstm1,252,2.9,0.052007436752319336,13.580246913580247
lstm1,334,3.0,0.06900405883789062,13.580246913580247
lstm1,229,3.1,0.05098986625671387,13.580246913580247
lstm1,300,3.2,0.053005218505859375,17.28395061728395
lstm1,20,3.3,0.05399370193481445,20.98765432098765
lstm1,279,3.4,0.0630037784576416,18.51851851851852
lstm1,232,3.5,0.06762814521789551,18.51851851851852
lstm1,722,3.6,0.05400681495666504,14.814814814814813
lstm1,269,3.7,0.050989627838134766,19.753086419753085
lstm1,575,3.8,0.06098580360412598,13.580246913580247
lstm1,1301,3.9,0.051996707916259766,18.51851851851852
lstm1,1338,4.0,0.05000662803649902,13.580246913580247
lstm1,909,4.1,0.051999568939208984,19.753086419753085
lstm1,1432,4.2,0.050003767013549805,16.049382716049383
lstm1,445,4.3,0.05998539924621582,11.11111111111111
lstm1,2162,4.4,0.04899716377258301,16.049382716049383
lstm1,1448,4.5,0.048999786376953125,13.580246913580247
lstm1,424,4.6,0.051993608474731445,20.98765432098765
lstm1,308,4.7,0.056017160415649414,17.28395061728395
lstm1,2214,4.8,0.04998922348022461,14.814814814814813
lstm1,1934,4.9,0.05000162124633789,17.28395061728395
lstm1,1230,5.0,0.049994707107543945,13.580246913580247
lstm1,3061,5.1,0.0549929141998291,18.51851851851852
lstm1,2466,5.2,0.048992156982421875,16.049382716049383
lstm1,6895,5.3,0.05201578140258789,18.51851851851852
lstm1,4215,5.4,0.07702112197875977,17.28395061728395
lstm1,13193,5.5,0.05596494674682617,19.753086419753085
lstm1,11702,5.6,0.0509953498840332,17.28395061728395
lstm1,4020,5.7,0.05000901222229004,13.580246913580247
lstm1,25810,5.8,0.05400490760803223,16.049382716049383
lstm1,57513,5.9,0.05098557472229004,17.28395061728395
lstm1,27615,6.0,0.04902005195617676,13.580246913580247
lstm1,54461,6.1,0.04899001121520996,14.814814814814813
lstm1,30156,6.2,0.0549929141998291,11.11111111111111
lstm1,95324,6.3,0.056996822357177734,12.345679012345679
lstm1,57264,6.4,0.050000667572021484,14.814814814814813
lstm1,64565,6.5,0.050000905990600586,19.753086419753085
lstm1,129752,6.6,0.04998421669006348,12.345679012345679
lstm1,204135,6.7,0.06598758697509766,18.51851851851852
lstm1,296149,6.8,0.047997236251831055,13.580246913580247
lstm1,328445,6.9,0.04899954795837402,20.98765432098765
lstm1,170162,7.0,0.05099964141845703,18.51851851851852
lstm1,576434,7.1,0.0580136775970459,14.814814814814813
lstm1,651456,7.2,0.04999184608459473,14.814814814814813
lstm1,370397,7.3,0.05099773406982422,17.28395061728395
lstm1,1154976,7.4,0.051993370056152344,12.345679012345679
lstm1,2677832,7.5,0.0570073127746582,19.753086419753085
lstm1,636798,7.6,0.04998922348022461,23.456790123456788
lstm1,917389,7.7,0.04998636245727539,17.28395061728395
lstm1,2675928,8.0,0.049991607666015625,16.049382716049383
lstm1,9,0.0,0.059006690979003906,17.28395061728395
lstm1,250,1.0,0.04860401153564453,17.28395061728395
lstm1,156,1.1,0.048979997634887695,19.753086419753085
lstm1,116,1.2,0.049986839294433594,18.51851851851852
lstm1,149,1.3,0.060002803802490234,9.876543209876543
lstm1,207,1.4,0.04999423027038574,17.28395061728395
lstm1,77,1.5,0.05001568794250488,14.814814814814813
lstm1,102,1.6,0.04999947547912598,16.049382716049383
lstm1,220,1.7,0.05899620056152344,17.28395061728395
lstm1,44,1.8,0.051003217697143555,12.345679012345679
lstm1,147,1.9,0.050989389419555664,13.580246913580247
lstm1,181,2.0,0.049988746643066406,20.98765432098765
lstm1,297,2.1,0.058625221252441406,14.814814814814813
lstm1,153,2.2,0.04998970031738281,17.28395061728395
lstm1,242,2.3,0.05100870132446289,16.049382716049383
lstm1,161,2.4,0.05199408531188965,16.049382716049383
lstm1,193,2.5,0.053008079528808594,16.049382716049383
lstm1,186,2.6,0.05199623107910156,14.814814814814813
lstm1,98,2.7,0.04998970031738281,12.345679012345679
lstm1,224,2.8,0.052005767822265625,19.753086419753085
lstm1,264,2.9,0.06100201606750488,12.345679012345679
lstm1,416,3.0,0.05298972129821777,19.753086419753085
lstm1,236,3.1,0.05601000785827637,14.814814814814813
lstm1,514,3.2,0.05470132827758789,14.814814814814813
lstm1,143,3.3,0.05100059509277344,22.22222222222222
lstm1,427,3.4,0.0670003890991211,11.11111111111111
lstm1,365,3.5,0.051001548767089844,19.753086419753085
lstm1,762,3.6,0.054988861083984375,18.51851851851852
lstm1,298,3.7,0.056006431579589844,20.98765432098765
lstm1,758,3.8,0.04900622367858887,18.51851851851852
lstm1,1310,3.9,0.04900097846984863,18.51851851851852
lstm1,1512,4.0,0.0500028133392334,17.28395061728395
lstm1,1333,4.1,0.06099843978881836,11.11111111111111
lstm1,1740,4.2,0.05000114440917969,12.345679012345679
lstm1,552,4.3,0.0549921989440918,14.814814814814813
lstm1,2582,4.4,0.05300593376159668,18.51851851851852
lstm1,3292,4.5,0.05798649787902832,14.814814814814813
lstm1,431,4.6,0.04800868034362793,14.814814814814813
lstm1,455,4.7,0.048989295959472656,16.049382716049383
lstm1,4122,4.8,0.05100536346435547,16.049382716049383
lstm1,2541,4.9,0.061005353927612305,19.753086419753085
lstm1,1257,5.0,0.04900074005126953,12.345679012345679
lstm1,5680,5.1,0.04899168014526367,20.98765432098765
lstm1,2862,5.2,0.05100417137145996,17.28395061728395
lstm1,8680,5.3,0.05200314521789551,16.049382716049383
lstm1,6947,5.4,0.04999995231628418,14.814814814814813
lstm1,19779,5.5,0.05099940299987793,23.456790123456788
lstm1,15161,5.6,0.04999375343322754,16.049382716049383
lstm1,4213,5.7,0.05800580978393555,17.28395061728395
lstm1,26467,5.8,0.047998666763305664,17.28395061728395
lstm1,58138,5.9,0.04900097846984863,16.049382716049383
lstm1,32137,6.0,0.0540008544921875,12.345679012345679
lstm1,60728,6.1,0.06899070739746094,14.814814814814813
lstm1,34693,6.2,0.061003923416137695,13.580246913580247
lstm1,118798,6.3,0.0609896183013916,19.753086419753085
lstm1,70494,6.4,0.06399989128112793,19.753086419753085
lstm1,69450,6.5,0.048996925354003906,16.049382716049383
lstm1,224284,6.6,0.050585269927978516,17.28395061728395
lstm1,216681,6.7,0.050989627838134766,23.456790123456788
lstm1,355615,6.8,0.0500030517578125,16.049382716049383
lstm1,451418,6.9,0.05400562286376953,23.456790123456788
lstm1,195483,7.0,0.04799914360046387,16.049382716049383
